Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000175449,RFESD,0.00781389546143748,-1.784256627662308,0.0001553282004256973,0.026041770252934186,1.7233613651525665,0.00047532971223463713,0.028828261126994055,2.054170214893487,0.3568609334307134
ENSG00000145757,SPATA9,0.01736421213652773,-1.7581966502213682,0.00000005083794886663734,0.061274753536315736,1.821351155843662,0.00000003853234354266392,0.028828261126994055,0.8901944797823615,0.8582295107983164
ENSG00000164292,RHOBTB3,0.3027884491307023,-1.7225505091453603,0.00000000000000000000000000000000000000000000019602352225112183,1.0278839905716965,1.7323067988195384,0.00000000000000000000000000000000000000000005542318602584474,0.7351206587383484,0.9112122610514444,0.04182568126044079
ENSG00000173221,GLRX,0.2724010778917788,-2.008338205216246,0.000000000000000000000000000000000000000000000000000000000000002609383105417697,1.1443060222906964,2.040327795742344,0.00000000000000000000000000000000000000000000000000000000000013182701218884702,0.6486358753573662,0.7797104665801047,0.09864996103740316
ENSG00000118985,ELL2,1.3839277072812601,-0.4092451218204145,0.0004170451173127914,1.9240272610403142,0.47974776278561704,0.00006770607844004506,1.037817400571786,-0.4841147007756694,0.5388461793256207
ENSG00000175426,PCSK1,0.050790320499343615,-0.34985380351653284,0.22780570464404776,0.0674022288899473,0.4419484300039187,0.13399210880155912,0.028828261126994055,-0.3150635947722318,0.8193309435196271
ENSG00000153113,CAST,4.1342018570555465,0.04423038880504215,0.7446373008780036,3.550871967429497,-0.24249986884972108,0.058119988157112966,8.360195726828277,1.0234603486561094,0.0015825715249268527
ENSG00000164307,ERAP1,0.899683241323843,0.02605038175852556,0.8904529246056012,0.8884839262765781,-0.016314017985146645,0.9572813518409248,0.8360195726828276,-0.09966564827620605,1
ENSG00000164308,ERAP2,0.36139266509148343,-0.37900014917604885,0.007184380151675909,0.49326176596734167,0.45740947593647885,0.0017651778216787063,0.24504021957944946,-0.5630818237841742,0.5544668213236329
ENSG00000113441,LNPEP,1.1462550536625369,0.01560658825775213,0.9545018972015354,1.1565609729979596,0.016836884550497283,0.8681243511255652,0.9225043560638098,-0.3131530564484706,0.7627639464567276
ENSG00000145721,LIX1,0.016713054181407942,-1.634307192985232,0.00003974739139913635,0.05208354050586837,1.6282715966328443,0.00008410516808890013,0.043242391690491086,1.4167402942781955,0.4147053159619889
ENSG00000058729,RIOK2,0.4801204655749918,0.41763802436866215,0.005979980806378728,0.3630529147026707,-0.39240277019023373,0.014377358632358065,0.3171108723969346,-0.5109088614971202,0.5755605880673472
ENSG00000174136,RGMB,0.9585045099363307,0.7575891191308122,0.00000005624870003295025,0.546877175311618,-0.8030819695582508,0.00000005011615702471419,0.7495347893018455,-0.26896718018277754,0.8257389924966759
ENSG00000153922,CHD1,1.5484536172748604,0.1602490227640228,0.21756055937944865,1.4062555936584462,-0.13462379403569524,0.33197491703861337,1.1963728367702533,-0.3588979789421716,0.7009342128839278
ENSG00000174132,FAM174A,0.5754065796741877,-0.5633594385179093,0.0000072940680789119316,0.531558486927539,-0.2294764170810364,0.13672427658300187,3.8485728604537064,2.739918599924832,0.0000000000000000000000005764431615547271
ENSG00000113532,ST8SIA4,0.4833762553505907,-2.014794131397802,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000064864545059710976,1.951600900131656,1.946885755978935,0.000000000000000000000000000000000000000000000000000000000000000000000012457479843823634,1.9891500177625898,1.5690729206257492,0.0000017127308316392884
ENSG00000173930,SLCO4C1,0.2517810759796521,0.42190751721133224,0.017311978070663,0.17769678525531563,-0.4953678420932961,0.008591445859896404,0.27386848070644354,0.2274805015204382,0.7831405471828443
ENSG00000205359,SLCO6A1,0.07987537582802756,0.24098526354129302,0.8631468601236909,0.0689340977283552,-0.17675827247851572,0.9822225933104468,0.043242391690491086,-0.4693917411635251,0.78957718704169
ENSG00000145730,PAM,1.7055997371104363,-0.12182081812263457,0.31409019614171413,1.925559129878722,0.18028650149197045,0.15044715949579082,1.2107869673337504,-0.5206990567917957,0.4811017000053793
ENSG00000145723,GIN1,0.21466507253782408,0.08967825768305993,0.6540317748482428,0.19301547363939456,-0.15118718976168877,0.45143967848895167,0.27386848070644354,0.4219019993939741,0.5451784413485837
ENSG00000145725,PPIP5K2,0.7939785999427306,-0.009473880565486426,0.9201344986899959,0.8180179597098151,0.04814448399043808,0.7072495227217623,0.6198076142303722,-0.3502402798732928,0.7383001419881502
ENSG00000181751,C5orf30,0.36486550751878893,0.9046287394524559,0.00000011047353700214113,0.18995173596257878,-0.9249978763184483,0.0000002682981986461364,0.23062608901595244,-0.5070241198947192,0.5887781907472115
ENSG00000112874,NUDT12,0.25677328696890384,0.19782146434043035,0.26439733498378987,0.21905724389232875,-0.22245759669637022,0.23477060010049966,0.2594543501429465,0.0980700744091918,0.9206124910063277
